CourseID,Name,Provider,SkillID,EnrollmentCount
205,Data Analysis with R Programming,ISC2,Rmarkdown,NA
205,Data Analysis with R Programming,ISC2,Ggplot2,NA
205,Data Analysis with R Programming,ISC2,R Programming,NA
205,Data Analysis with R Programming,ISC2,Data Analysis,NA
205,Data Analysis with R Programming,ISC2,Tidyverse (R Package),NA
205,Data Analysis with R Programming,ISC2,Data Visualization Software,NA
205,Data Analysis with R Programming,ISC2,Data Cleansing,NA
205,Data Analysis with R Programming,ISC2,Statistical Analysis,NA
205,Data Analysis with R Programming,ISC2,Data Manipulation,NA
205,Data Analysis with R Programming,ISC2,Package and Software Management,NA
205,Data Analysis with R Programming,ISC2,Data Structures,NA
206,From Likes to Leads: Interact with Customers Online,Google,Social Media Strategy,NA
206,From Likes to Leads: Interact with Customers Online,Google,Social Media,NA
206,From Likes to Leads: Interact with Customers Online,Google,Social Media Marketing,NA
206,From Likes to Leads: Interact with Customers Online,Google,Content Creation,NA
206,From Likes to Leads: Interact with Customers Online,Google,Social Media Management,NA
206,From Likes to Leads: Interact with Customers Online,Google,Marketing Strategies,NA
206,From Likes to Leads: Interact with Customers Online,Google,Marketing Analytics,NA
206,From Likes to Leads: Interact with Customers Online,Google,Customer Engagement,NA
206,From Likes to Leads: Interact with Customers Online,Google,Digital Marketing,NA
206,From Likes to Leads: Interact with Customers Online,Google,Brand Awareness,NA
206,From Likes to Leads: Interact with Customers Online,Google,Advertising,NA
206,From Likes to Leads: Interact with Customers Online,Google,Target Audience,NA
207,Foundations of Management,Google,Financial Statement Analysis,NA
207,Foundations of Management,Google,Financial Statements,NA
207,Foundations of Management,Google,Income Statement,NA
207,Foundations of Management,Google,Organizational Leadership,NA
207,Foundations of Management,Google,Organizational Change,NA
207,Foundations of Management,Google,Product Management,NA
207,Foundations of Management,Google,Accounting,NA
207,Foundations of Management,Google,Team Motivation,NA
207,Foundations of Management,Google,Cash Flows,NA
207,Foundations of Management,Google,Operational Analysis,NA
207,Foundations of Management,Google,People Management,NA
207,Foundations of Management,Google,Financial Accounting,NA
207,Foundations of Management,Google,Marketing,NA
207,Foundations of Management,Google,Brand Management,NA
207,Foundations of Management,Google,Brand Marketing,NA
207,Foundations of Management,Google,Financial Forecasting,NA
207,Foundations of Management,Google,Balance Sheet,NA
207,Foundations of Management,Google,Business Analysis,NA
207,Foundations of Management,Google,Complex Problem Solving,NA
207,Foundations of Management,Google,Financial Analysis,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Site Reliability Engineering,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Cloud Infrastructure,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Kubernetes,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Application Performance Management,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Google Cloud Platform,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,System Monitoring,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Infrastructure As A Service (IaaS),NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Application Deployment,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Identity and Access Management,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Cloud Applications,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,DevOps,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,CI/CD,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Containerization,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Cloud Computing,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Cloud Security,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Cloud Management,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Service Level Agreement,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Continuous Delivery,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Safety Culture,NA
208,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Amazon Web Services,Network Monitoring,NA
209,"Assets, Threats, and Vulnerabilities",Google,Threat Modeling,NA
209,"Assets, Threats, and Vulnerabilities",Google,Security Controls,NA
209,"Assets, Threats, and Vulnerabilities",Google,Vulnerability Management,NA
209,"Assets, Threats, and Vulnerabilities",Google,Cyber Threat Intelligence,NA
209,"Assets, Threats, and Vulnerabilities",Google,Vulnerability Assessments,NA
209,"Assets, Threats, and Vulnerabilities",Google,Cybersecurity,NA
209,"Assets, Threats, and Vulnerabilities",Google,Security Awareness,NA
209,"Assets, Threats, and Vulnerabilities",Google,Threat Detection,NA
209,"Assets, Threats, and Vulnerabilities",Google,Data Security,NA
209,"Assets, Threats, and Vulnerabilities",Google,MITRE ATT&CK Framework,NA
209,"Assets, Threats, and Vulnerabilities",Google,NIST 800-53,NA
209,"Assets, Threats, and Vulnerabilities",Google,Malware Protection,NA
209,"Assets, Threats, and Vulnerabilities",Google,Risk Management Framework,NA
209,"Assets, Threats, and Vulnerabilities",Google,Authorization (Computing),NA
209,"Assets, Threats, and Vulnerabilities",Google,Personally Identifiable Information,NA
209,"Assets, Threats, and Vulnerabilities",Google,Authentications,NA
209,"Assets, Threats, and Vulnerabilities",Google,Encryption,NA
210,Capstone: Applying Project Management in the Real World,"University of California, Davis",Project Management,NA
210,Capstone: Applying Project Management in the Real World,"University of California, Davis",Milestones (Project Management),NA
210,Capstone: Applying Project Management in the Real World,"University of California, Davis",Data Storytelling,NA
210,Capstone: Applying Project Management in the Real World,"University of California, Davis",Requirements Analysis,NA
210,Capstone: Applying Project Management in the Real World,"University of California, Davis",Project Scoping,NA
210,Capstone: Applying Project Management in the Real World,"University of California, Davis",Stakeholder Management,NA
210,Capstone: Applying Project Management in the Real World,"University of California, Davis",Project Planning,NA
210,Capstone: Applying Project Management in the Real World,"University of California, Davis",Project Documentation,NA
210,Capstone: Applying Project Management in the Real World,"University of California, Davis",Quality Management,NA
210,Capstone: Applying Project Management in the Real World,"University of California, Davis",Interviewing Skills,NA
210,Capstone: Applying Project Management in the Real World,"University of California, Davis",Communication,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Data Storytelling,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Exploratory Data Analysis,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Requirements Elicitation,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Ad Hoc Reporting,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Data Governance,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Data Ethics,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Tableau Software,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Business Analysis,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Data Visualization Software,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Data Warehousing,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Business Metrics,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Dashboard,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Statistical Visualization,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Extract,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Transform,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Load,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Data Analysis,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Spatial Data Analysis,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Data Quality,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Data Management,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Descriptive Statistics,NA
211,Tableau Business Intelligence Analyst,Google - Spectrum Sharing,Interactive Data Visualization,NA
212,Google Cloud Digital Leader Training,Microsoft,Cloud Management,NA
212,Google Cloud Digital Leader Training,Microsoft,Serverless Computing,NA
212,Google Cloud Digital Leader Training,Microsoft,Google Cloud Platform,NA
212,Google Cloud Digital Leader Training,Microsoft,Digital Transformation,NA
212,Google Cloud Digital Leader Training,Microsoft,Data Governance,NA
212,Google Cloud Digital Leader Training,Microsoft,Cloud Services,NA
212,Google Cloud Digital Leader Training,Microsoft,Distributed Denial-Of-Service (DDoS) Attacks,NA
212,Google Cloud Digital Leader Training,Microsoft,Cloud Security,NA
212,Google Cloud Digital Leader Training,Microsoft,Cloud Infrastructure,NA
212,Google Cloud Digital Leader Training,Microsoft,Artificial Intelligence and Machine Learning (AI/ML),NA
212,Google Cloud Digital Leader Training,Microsoft,Data Strategy,NA
212,Google Cloud Digital Leader Training,Microsoft,Application Programming Interface (API),NA
212,Google Cloud Digital Leader Training,Microsoft,Real Time Data,NA
212,Google Cloud Digital Leader Training,Microsoft,Business Transformation,NA
212,Google Cloud Digital Leader Training,Microsoft,Artificial Intelligence,NA
212,Google Cloud Digital Leader Training,Microsoft,Data Management,NA
212,Google Cloud Digital Leader Training,Microsoft,Hybrid Cloud Computing,NA
212,Google Cloud Digital Leader Training,Microsoft,Data Warehousing,NA
212,Google Cloud Digital Leader Training,Microsoft,Cloud Computing,NA
212,Google Cloud Digital Leader Training,Microsoft,Data Security,NA
213,Salesforce Sales Operations,Google,Sales Pipelines,NA
213,Salesforce Sales Operations,Google,Sales Process,NA
213,Salesforce Sales Operations,Google,Customer Success Management,NA
213,Salesforce Sales Operations,Google,Order Management,NA
213,Salesforce Sales Operations,Google,Sales Management,NA
213,Salesforce Sales Operations,Google,Salesforce,NA
213,Salesforce Sales Operations,Google,Sales Support,NA
213,Salesforce Sales Operations,Google,Dashboard,NA
213,Salesforce Sales Operations,Google,Sales,NA
213,Salesforce Sales Operations,Google,Sales Development,NA
213,Salesforce Sales Operations,Google,Customer Relationship Management (CRM) Software,NA
213,Salesforce Sales Operations,Google,Sales Operations,NA
213,Salesforce Sales Operations,Google,Lead Generation,NA
213,Salesforce Sales Operations,Google,Request For Quotation (RFQ),NA
213,Salesforce Sales Operations,Google,Customer Relationship Management,NA
213,Salesforce Sales Operations,Google,Product Knowledge,NA
213,Salesforce Sales Operations,Google,B2B Sales,NA
213,Salesforce Sales Operations,Google,Campaign Management,NA
213,Salesforce Sales Operations,Google,Data Visualization,NA
213,Salesforce Sales Operations,Google,Sales Training,NA
214,Google Cloud Database Engineer,Google Cloud,Cloud Infrastructure,NA
214,Google Cloud Database Engineer,Google Cloud,Application Deployment,NA
214,Google Cloud Database Engineer,Google Cloud,Infrastructure As A Service (IaaS),NA
214,Google Cloud Database Engineer,Google Cloud,Kubernetes,NA
214,Google Cloud Database Engineer,Google Cloud,Database Architecture and Administration,NA
214,Google Cloud Database Engineer,Google Cloud,MySQL,NA
214,Google Cloud Database Engineer,Google Cloud,PostgreSQL,NA
214,Google Cloud Database Engineer,Google Cloud,Identity and Access Management,NA
214,Google Cloud Database Engineer,Google Cloud,Cloud Computing,NA
214,Google Cloud Database Engineer,Google Cloud,Data Migration,NA
214,Google Cloud Database Engineer,Google Cloud,Cloud Management,NA
214,Google Cloud Database Engineer,Google Cloud,Cloud API,NA
214,Google Cloud Database Engineer,Google Cloud,Oracle Databases,NA
214,Google Cloud Database Engineer,Google Cloud,Databases,NA
214,Google Cloud Database Engineer,Google Cloud,Cloud Storage,NA
214,Google Cloud Database Engineer,Google Cloud,Network Infrastructure,NA
214,Google Cloud Database Engineer,Google Cloud,Cloud Security,NA
214,Google Cloud Database Engineer,Google Cloud,Cloud Applications,NA
214,Google Cloud Database Engineer,Google Cloud,Google Cloud Platform,NA
214,Google Cloud Database Engineer,Google Cloud,Database Administration,NA
215,Microsoft Excel,Amazon Web Services,Excel Macros,NA
215,Microsoft Excel,Amazon Web Services,Data Presentation,NA
215,Microsoft Excel,Amazon Web Services,Microsoft Excel,NA
215,Microsoft Excel,Amazon Web Services,Excel Formulas,NA
215,Microsoft Excel,Amazon Web Services,Pivot Tables And Charts,NA
215,Microsoft Excel,Amazon Web Services,Dashboard,NA
215,Microsoft Excel,Amazon Web Services,Statistical Methods,NA
215,Microsoft Excel,Amazon Web Services,Data Visualization Software,NA
215,Microsoft Excel,Amazon Web Services,Data Cleansing,NA
215,Microsoft Excel,Amazon Web Services,Statistical Analysis,NA
215,Microsoft Excel,Amazon Web Services,Spreadsheet Software,NA
215,Microsoft Excel,Amazon Web Services,Data Manipulation,NA
215,Microsoft Excel,Amazon Web Services,Data-Driven Decision-Making,NA
215,Microsoft Excel,Amazon Web Services,Data Entry,NA
215,Microsoft Excel,Amazon Web Services,Data Processing,NA
215,Microsoft Excel,Amazon Web Services,Data Quality,NA
215,Microsoft Excel,Amazon Web Services,Data Visualization,NA
215,Microsoft Excel,Amazon Web Services,Predictive Modeling,NA
215,Microsoft Excel,Amazon Web Services,Data Analysis,NA
215,Microsoft Excel,Amazon Web Services,Visual Basic (Programming Language),NA
216,Microsoft Python Development,Microsoft,Data Ethics,1800
216,Microsoft Python Development,Microsoft,Data Structures,1800
216,Microsoft Python Development,Microsoft,Generative AI,1800
216,Microsoft Python Development,Microsoft,Matplotlib,1800
216,Microsoft Python Development,Microsoft,Version Control,1800
216,Microsoft Python Development,Microsoft,Git (Version Control System),1800
216,Microsoft Python Development,Microsoft,Data Transformation,1800
216,Microsoft Python Development,Microsoft,DevOps,1800
216,Microsoft Python Development,Microsoft,Agile Methodology,1800
216,Microsoft Python Development,Microsoft,Web Development,1800
216,Microsoft Python Development,Microsoft,Data Cleansing,1800
216,Microsoft Python Development,Microsoft,Scripting,1800
216,Microsoft Python Development,Microsoft,Flask (Web Framework),1800
216,Microsoft Python Development,Microsoft,GitHub,1800
216,Microsoft Python Development,Microsoft,Pandas (Python Package),1800
216,Microsoft Python Development,Microsoft,Debugging,1800
216,Microsoft Python Development,Microsoft,Data Visualization Software,1800
216,Microsoft Python Development,Microsoft,Restful API,1800
216,Microsoft Python Development,Microsoft,Docker (Software),1800
216,Microsoft Python Development,Microsoft,Test Driven Development (TDD),1800
217,Search Engine Optimization (SEO),"University of California, Davis",Search Engine Optimization,876
217,Search Engine Optimization (SEO),"University of California, Davis",Persona Development,876
217,Search Engine Optimization (SEO),"University of California, Davis",Web Analytics and SEO,876
217,Search Engine Optimization (SEO),"University of California, Davis",Social Media Strategy,876
217,Search Engine Optimization (SEO),"University of California, Davis",Competitive Analysis,876
217,Search Engine Optimization (SEO),"University of California, Davis",Target Audience,876
217,Search Engine Optimization (SEO),"University of California, Davis",Content Marketing,876
217,Search Engine Optimization (SEO),"University of California, Davis",Peer Review,876
217,Search Engine Optimization (SEO),"University of California, Davis",Social Media,876
217,Search Engine Optimization (SEO),"University of California, Davis",Content Strategy,876
217,Search Engine Optimization (SEO),"University of California, Davis",Social Media Marketing,876
217,Search Engine Optimization (SEO),"University of California, Davis",Google Analytics,876
217,Search Engine Optimization (SEO),"University of California, Davis",Presentations,876
217,Search Engine Optimization (SEO),"University of California, Davis",Digital Marketing,876
217,Search Engine Optimization (SEO),"University of California, Davis",Marketing,876
217,Search Engine Optimization (SEO),"University of California, Davis",Forecasting,876
217,Search Engine Optimization (SEO),"University of California, Davis",Marketing Strategy and Techniques,876
217,Search Engine Optimization (SEO),"University of California, Davis",Expectation Management,876
217,Search Engine Optimization (SEO),"University of California, Davis",Consumer Behaviour,876
217,Search Engine Optimization (SEO),"University of California, Davis",User Research,876
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Containerization,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Cloud Applications,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Cloud Development,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Cloud Infrastructure,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Google Cloud Platform,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Application Deployment,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Docker (Software),3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Infrastructure As A Service (IaaS),3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Application Development,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,CI/CD,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Kubernetes,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Microservices,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Authentications,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Serverless Computing,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Identity and Access Management,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Cloud Computing,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Generative AI,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Cloud API,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Cloud Storage,3200
218,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,Data Storage,3200
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Business Strategy,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Organizational Change,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Stakeholder Management,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Organizational Structure,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Corporate Strategy,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Governance,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Organizational Strategy,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Team Building,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Strategic Leadership,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Conflict Management,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Leadership Development,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Organizational Leadership,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Business Management,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Organizational Effectiveness,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Business Ethics,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Team Management,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Change Management,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Decision Making,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Teamwork,40000
219,Strategic Leadership and Management,University of Illinois Urbana-Champaign,Strategic Thinking,40000
220,AWS Cloud Solutions Architect,Amazon Web Services,AWS Identity and Access Management (IAM),50
220,AWS Cloud Solutions Architect,Amazon Web Services,Amazon CloudWatch,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Data Lakes,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Amazon DynamoDB,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Amazon Web Services,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Serverless Computing,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Cloud Computing,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Amazon S3,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Scalability,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Cloud Infrastructure,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Amazon Elastic Compute Cloud,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Event-Driven Programming,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Cloud Security,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Solution Architecture,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Data Visualization,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Cloud Computing Architecture,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Cloud Solutions,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Data Architecture,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Data Presentation,50
220,AWS Cloud Solutions Architect,Amazon Web Services,Software Architecture,50
221,"Python for Data Science, AI & Development",IBM,Jupyter,50000
221,"Python for Data Science, AI & Development",IBM,Automation,50000
221,"Python for Data Science, AI & Development",IBM,Web Scraping,50000
221,"Python for Data Science, AI & Development",IBM,Python Programming,50000
221,"Python for Data Science, AI & Development",IBM,Data Manipulation,50000
221,"Python for Data Science, AI & Development",IBM,Data Import/Export,50000
221,"Python for Data Science, AI & Development",IBM,Scripting,50000
221,"Python for Data Science, AI & Development",IBM,Data Processing,50000
221,"Python for Data Science, AI & Development",IBM,Data Structures,50000
221,"Python for Data Science, AI & Development",IBM,Data Collection,50000
221,"Python for Data Science, AI & Development",IBM,Application Programming Interface (API),50000
221,"Python for Data Science, AI & Development",IBM,Pandas (Python Package),50000
221,"Python for Data Science, AI & Development",IBM,Programming Principles,50000
221,"Python for Data Science, AI & Development",IBM,NumPy,50000
221,"Python for Data Science, AI & Development",IBM,Object Oriented Programming (OOP),50000
221,"Python for Data Science, AI & Development",IBM,Computer Programming,50000
222,Amazon Junior Software Developer,Amazon,Git (Version Control System),19000
222,Amazon Junior Software Developer,Amazon,Software Development Methodologies,19000
222,Amazon Junior Software Developer,Amazon,JUnit,19000
222,Amazon Junior Software Developer,Amazon,Requirements Analysis,19000
222,Amazon Junior Software Developer,Amazon,Application Development,19000
222,Amazon Junior Software Developer,Amazon,Software Development Life Cycle,19000
222,Amazon Junior Software Developer,Amazon,SQL,19000
222,Amazon Junior Software Developer,Amazon,Full-Stack Web Development,19000
222,Amazon Junior Software Developer,Amazon,Test Driven Development (TDD),19000
222,Amazon Junior Software Developer,Amazon,Version Control,19000
222,Amazon Junior Software Developer,Amazon,Restful API,19000
222,Amazon Junior Software Developer,Amazon,Object Oriented Programming (OOP),19000
222,Amazon Junior Software Developer,Amazon,Object Oriented Design,19000
222,Amazon Junior Software Developer,Amazon,Database Management,19000
222,Amazon Junior Software Developer,Amazon,Digital Transformation,19000
222,Amazon Junior Software Developer,Amazon,Relational Databases,19000
222,Amazon Junior Software Developer,Amazon,Java Programming,19000
222,Amazon Junior Software Developer,Amazon,Generative AI,19000
222,Amazon Junior Software Developer,Amazon,Java,19000
222,Amazon Junior Software Developer,Amazon,Front-End Web Development,19000
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Cloud Infrastructure,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Application Performance Management,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Distributed Denial-Of-Service (DDoS) Attacks,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Google Cloud Platform,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Kubernetes,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Identity and Access Management,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Data Loss Prevention,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Load Balancing,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,System Monitoring,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Infrastructure As A Service (IaaS),1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Network Monitoring,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Cloud Applications,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Cloud Computing Architecture,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Network Architecture,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Role-Based Access Control (RBAC),1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Network Security,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Cloud Computing,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Network Routing,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Cloud Security,1900
223,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,Virtual Private Networks (VPN),1900
224,Linear Algebra for Machine Learning and Data Science,DeepLearning.AI,Linear Algebra,49000
224,Linear Algebra for Machine Learning and Data Science,DeepLearning.AI,NumPy,49000
224,Linear Algebra for Machine Learning and Data Science,DeepLearning.AI,Dimensionality Reduction,49000
224,Linear Algebra for Machine Learning and Data Science,DeepLearning.AI,Jupyter,49000
224,Linear Algebra for Machine Learning and Data Science,DeepLearning.AI,Data Manipulation,49000
224,Linear Algebra for Machine Learning and Data Science,DeepLearning.AI,Data Science,49000
224,Linear Algebra for Machine Learning and Data Science,DeepLearning.AI,Machine Learning Algorithms,49000
224,Linear Algebra for Machine Learning and Data Science,DeepLearning.AI,Applied Mathematics,49000
224,Linear Algebra for Machine Learning and Data Science,DeepLearning.AI,Python Programming,49000
225,Machine Learning in Production,DeepLearning.AI,MLOps (Machine Learning Operations),4500
225,Machine Learning in Production,DeepLearning.AI,Application Deployment,4500
225,Machine Learning in Production,DeepLearning.AI,Continuous Deployment,4500
225,Machine Learning in Production,DeepLearning.AI,Software Development Life Cycle,4500
225,Machine Learning in Production,DeepLearning.AI,Machine Learning,4500
225,Machine Learning in Production,DeepLearning.AI,Applied Machine Learning,4500
225,Machine Learning in Production,DeepLearning.AI,Data Validation,4500
225,Machine Learning in Production,DeepLearning.AI,Feature Engineering,4500
225,Machine Learning in Production,DeepLearning.AI,Data Quality,4500
225,Machine Learning in Production,DeepLearning.AI,Data Synthesis,4500
225,Machine Learning in Production,DeepLearning.AI,Debugging,4500
225,Machine Learning in Production,DeepLearning.AI,Continuous Monitoring,4500
225,Machine Learning in Production,DeepLearning.AI,Data Pipelines,4500
226,Introduction to Cosmetic Science and Ingredients,Olay,Quality Control,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Product Development,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Packaging and Labeling,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Quality Assurance,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Prototyping,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Product Quality (QA/QC),49000
226,Introduction to Cosmetic Science and Ingredients,Olay,New Product Development,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Quality Assessment,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Statistical Process Controls,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Product Design,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Research and Design,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Product Testing,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Verification And Validation,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Health And Safety Standards,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Personal Care,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Safety Assurance,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Good Manufacturing Practices,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Record Keeping,49000
226,Introduction to Cosmetic Science and Ingredients,Olay,Technical Documentation,49000
